0.7503136580173289,0.049526972761199106
0.3198033890438122,0.9099831594509885
0.4170068959154285,0.48313331241648394
0.2643213501256074,0.9798476959348911
0.7940665996217865,0.5455553030573685
0.22650936455898862,0.8608527085713416
0.04774382358155782,0.49675028904483876
0.1517905908530941,0.3992030090406534
0.315097024915298,0.4063253739974234
0.21283412597108786,0.45622640789137403
0.5238665955575739,0.967091206203328
0.9713705939676882,0.5548298988824992
0.23372989955437273,0.08432286183684468
0.6431131772067229,0.004644892362937747
0.8226401535651987,0.17666417675364354
0.17983718026584528,0.27940525341711975
0.14825910132062525,0.25921973654015285
0.9900977396775301,0.4710354397430082
0.031416641632527,0.3028306231245984
0.1565986807899591,0.34936694825762293
0.2967128533386614,0.5455318808837828
0.04719235234110253,0.7105161365480186
0.867430757273647,0.5948973151478655
0.6097365095184262,0.11543424552112358
0.9051515525077376,0.986560788252122
0.8232955865928155,0.8468772325395748
0.5135138139626649,0.5612323652256631
0.9279477587123118,0.3749543521269296
0.26174341027537773,0.33812125480324384
0.7127460156606417,0.09123450661562871
0.35087944372081903,0.5367579904929425
0.9322712044135618,0.27769467421997496
0.9468565142004159,0.18992099623255032
0.37627668611669185,0.267439885494396
0.10134603146039645,0.9676347932667307
0.040452560958392225,0.7974554987252122
0.4380585207341494,0.3229415889699012
0.8792522010385571,0.3912313039767047
0.6718807852210013,0.462401246938723
0.11652104505715588,0.23479922230311057
0.19931800955767665,0.4164165563260297
0.3308214262452007,0.8987479816181767
0.9811107578213946,0.9343647142584357
0.30496308864147037,0.2386303861696467
0.5317930421174158,0.9196764531440897
0.026167109187636983,0.5410551567874944
0.6299377821691927,0.6574689011155285
0.675924093947578,0.6924089970330635
0.9296360353131616,0.24187170452866447
0.4779172101532202,0.554789636162852
0.4706311655743223,0.372922895000815
0.3314412911030221,0.648678855291912
0.7974610984195634,0.440100424039496
0.33933144107521274,0.24571946119873567
0.8622649891114689,0.6188196498759209
0.8794325230156128,0.6391808650866782
0.48875814951838026,0.41775786843898843
0.9588648061400956,0.546563259035541
0.7139249445926519,0.508732980945695
0.08222653409902958,0.0749369579632404
0.6945118280328841,0.5871796711303015
0.7264245454719566,0.2869346800154926
0.4346829074098386,0.005866709557814098
0.4412519158727177,0.4300973551877315
0.79529778063351,0.464330084198988
0.9172614296452942,0.5903869281808136
0.47542362510134295,0.0847998539423509
0.990261760892784,0.8023664643793393
0.15670194790531944,0.5769110617612612
0.9091399068395334,0.7264960464901733
0.6495070832228057,0.1681691793954333
0.9641273739387507,0.03006456585592654
0.7437865750859325,0.4116233085429728
0.4719216885709646,0.42042590919138845
0.8622879888943837,0.45594694913567535
0.11118071228510928,0.657261087479781
0.5261851087223528,0.5004991624856507
0.534222219434074,0.0868606570822894
0.1107603203252272,0.8363504695974293
0.4049170042038117,0.8572738239787457
0.9932111566143899,0.5996736055400637
0.7290290500628911,0.7229094869603602
0.13051578005455744,0.5726988783824992
0.7245569530506213,0.09167771965482607
0.47159935764768146,0.7295666822124005
0.7209908457608523,0.47747587097385125
0.7956089241843595,0.6849191929145354
0.9812558014251967,0.28203074837587705
0.20370532988238832,0.03317535894949808
0.15919894027520942,0.5518152114650705
0.690138703041028,0.6205267649900562
0.31582595489093246,0.41177939540502473
0.7722802301717567,0.13382500788268614
0.7512243804714881,0.2371068184108034
0.3176409502681704,0.9965338389150122
0.1930769816775002,0.6771906488890767
0.5896548735631961,0.9748671324375767
0.9533818110663788,0.21411673221574734
0.5948855105560712,0.9063227460141294
0.9325812115905542,0.9466100171338977
